Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0819	0.1331	25000	125000
3	Spectrogram 1	1	0.1801	0.227	25000	125000
4	Spectrogram 1	1	0.3422	0.4105	25000	125000
5	Spectrogram 1	1	0.5342	0.6025	25000	125000
6	Spectrogram 1	1	0.6494	0.7006	25000	125000
7	Spectrogram 1	1	0.7433	0.7945	25000	125000
8	Spectrogram 1	1	0.8371	0.8883	25000	125000
9	Spectrogram 1	1	1.7715	1.8441	25000	125000
10	Spectrogram 1	1	1.8739	1.9422	25000	125000
