Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1075	0.3422	25000	125000
3	Spectrogram 1	1	0.3849	0.5683	25000	125000
4	Spectrogram 1	1	0.5939	0.7177	25000	125000
5	Spectrogram 1	1	0.7347	0.8371	25000	125000
6	Spectrogram 1	1	0.9225	1.0931	25000	125000
7	Spectrogram 1	1	1.1059	1.3193	25000	125000
8	Spectrogram 1	1	1.3662	1.4473	25000	125000
9	Spectrogram 1	1	1.4985	1.6606	25000	125000
10	Spectrogram 1	1	1.7246	1.9294	25000	125000
