Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0734	0.1459	25000	125000
3	Spectrogram 1	1	0.1886	0.3038	25000	125000
4	Spectrogram 1	1	0.3422	0.4531	25000	125000
5	Spectrogram 1	1	0.5854	0.6409	25000	125000
6	Spectrogram 1	1	0.6963	0.7475	25000	125000
7	Spectrogram 1	1	0.803	0.8883	25000	125000
8	Spectrogram 1	1	1.0718	1.2254	25000	125000
9	Spectrogram 1	1	1.2851	1.3534	25000	125000
10	Spectrogram 1	1	1.4302	1.5582	25000	125000
11	Spectrogram 1	1	1.5881	1.7417	25000	125000
12	Spectrogram 1	1	1.7758	1.891	25000	125000
13	Spectrogram 1	1	1.9422	1.9763	25000	125000
