Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2014	25000	125000
2	Spectrogram 1	1	0.2441	0.3294	25000	125000
3	Spectrogram 1	1	0.3849	0.4659	25000	125000
4	Spectrogram 1	1	0.5043	0.5982	25000	125000
5	Spectrogram 1	1	0.6537	0.8542	25000	125000
6	Spectrogram 1	1	0.9054	1.0163	25000	125000
7	Spectrogram 1	1	1.0675	1.2425	25000	125000
8	Spectrogram 1	1	1.3619	1.4686	25000	125000
9	Spectrogram 1	1	1.4857	1.5753	25000	125000
10	Spectrogram 1	1	1.5966	1.7459	25000	125000
11	Spectrogram 1	1	1.7715	1.8697	25000	125000
12	Spectrogram 1	1	1.891	1.9721	25000	125000
