Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1118	25000	125000
2	Spectrogram 1	1	0.1502	0.2483	25000	125000
3	Spectrogram 1	1	0.3934	0.4659	25000	125000
4	Spectrogram 1	1	0.5299	0.6153	25000	125000
5	Spectrogram 1	1	0.6494	0.9353	25000	125000
6	Spectrogram 1	1	0.9651	1.1955	25000	125000
7	Spectrogram 1	1	1.2126	1.3961	25000	125000
8	Spectrogram 1	1	1.4857	1.6179	25000	125000
9	Spectrogram 1	1	1.6478	1.8355	25000	125000
10	Spectrogram 1	1	1.8825	1.9763	25000	125000
