Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0905	0.1502	25000	125000
3	Spectrogram 1	1	0.1929	0.2569	25000	125000
4	Spectrogram 1	1	0.4745	0.5385	25000	125000
5	Spectrogram 1	1	0.5897	0.6537	25000	125000
6	Spectrogram 1	1	0.6963	0.7689	25000	125000
7	Spectrogram 1	1	0.8115	0.9054	25000	125000
8	Spectrogram 1	1	0.9438	1.0291	25000	125000
9	Spectrogram 1	1	1.0547	1.1017	25000	125000
10	Spectrogram 1	1	1.1443	1.2041	25000	125000
11	Spectrogram 1	1	1.2339	1.2851	25000	125000
12	Spectrogram 1	1	1.3278	1.4046	25000	125000
13	Spectrogram 1	1	1.6691	1.8099	25000	125000
14	Spectrogram 1	1	1.827	1.9763	25000	125000
