Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1118	0.291	25000	125000
3	Spectrogram 1	1	0.3251	0.4275	25000	125000
4	Spectrogram 1	1	0.4745	0.6921	25000	125000
5	Spectrogram 1	1	0.7134	0.9353	25000	125000
6	Spectrogram 1	1	0.9694	1.1699	25000	125000
7	Spectrogram 1	1	1.1955	1.4089	25000	125000
8	Spectrogram 1	1	1.4174	1.571	25000	125000
9	Spectrogram 1	1	1.6179	1.8014	25000	125000
10	Spectrogram 1	1	1.8185	1.9763	25000	125000
