Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0563	0.1374	25000	125000
3	Spectrogram 1	1	0.1502	0.2185	25000	125000
4	Spectrogram 1	1	0.2313	0.3593	25000	125000
5	Spectrogram 1	1	0.4702	0.5342	25000	125000
6	Spectrogram 1	1	0.5854	0.6366	25000	125000
7	Spectrogram 1	1	0.7774	0.8371	25000	125000
8	Spectrogram 1	1	0.8926	0.9609	25000	125000
9	Spectrogram 1	1	1.0206	1.0889	25000	125000
10	Spectrogram 1	1	1.1315	1.2041	25000	125000
11	Spectrogram 1	1	1.2595	1.4003	25000	125000
12	Spectrogram 1	1	1.5795	1.6691	25000	125000
13	Spectrogram 1	1	1.7118	1.7886	25000	125000
14	Spectrogram 1	1	1.8483	1.9763	25000	125000
