Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1203	0.163	25000	125000
3	Spectrogram 1	1	0.2953	0.3465	25000	125000
4	Spectrogram 1	1	0.3934	0.4361	25000	125000
5	Spectrogram 1	1	0.4915	0.5342	25000	125000
6	Spectrogram 1	1	0.6835	0.7305	25000	125000
7	Spectrogram 1	1	0.7945	0.8371	25000	125000
8	Spectrogram 1	1	1.1699	1.2254	25000	125000
9	Spectrogram 1	1	1.379	1.4217	25000	125000
10	Spectrogram 1	1	1.7715	1.8142	25000	125000
11	Spectrogram 1	1	1.8654	1.9081	25000	125000
