Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.0947	25000	125000
2	Spectrogram 1	1	0.1289	0.1758	25000	125000
3	Spectrogram 1	1	0.2142	0.2654	25000	125000
4	Spectrogram 1	1	0.3081	0.3934	25000	125000
5	Spectrogram 1	1	0.5214	0.5683	25000	125000
6	Spectrogram 1	1	0.7177	0.8755	25000	125000
7	Spectrogram 1	1	0.9054	0.9779	25000	125000
8	Spectrogram 1	1	1.0163	1.0846	25000	125000
9	Spectrogram 1	1	1.1358	1.2083	25000	125000
10	Spectrogram 1	1	1.2553	1.379	25000	125000
11	Spectrogram 1	1	1.4046	1.4899	25000	125000
12	Spectrogram 1	1	1.5326	1.5966	25000	125000
13	Spectrogram 1	1	1.6307	1.763	25000	125000
14	Spectrogram 1	1	1.7971	1.8654	25000	125000
15	Spectrogram 1	1	1.9166	1.9763	25000	125000
