Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.2313	25000	125000
2	Spectrogram 1	1	0.2569	0.3251	25000	125000
3	Spectrogram 1	1	0.3721	0.4446	25000	125000
4	Spectrogram 1	1	0.4915	0.5683	25000	125000
5	Spectrogram 1	1	0.611	0.6579	25000	125000
6	Spectrogram 1	1	0.7262	0.7817	25000	125000
7	Spectrogram 1	1	1.1699	1.251	25000	125000
8	Spectrogram 1	1	1.2894	1.3619	25000	125000
9	Spectrogram 1	1	1.4046	1.5582	25000	125000
10	Spectrogram 1	1	1.5753	1.6307	25000	125000
11	Spectrogram 1	1	1.6862	1.7502	25000	125000
12	Spectrogram 1	1	1.8099	1.8654	25000	125000
13	Spectrogram 1	1	1.9209	1.9763	25000	125000
