Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1331	25000	125000
2	Spectrogram 1	1	0.1545	0.2227	25000	125000
3	Spectrogram 1	1	0.4105	0.5257	25000	125000
4	Spectrogram 1	1	0.547	0.7305	25000	125000
5	Spectrogram 1	1	0.7859	0.9438	25000	125000
6	Spectrogram 1	1	0.995	1.1273	25000	125000
7	Spectrogram 1	1	1.1614	1.2254	25000	125000
8	Spectrogram 1	1	1.3235	1.4131	25000	125000
9	Spectrogram 1	1	1.4473	1.571	25000	125000
10	Spectrogram 1	1	1.6094	1.6819	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
