Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2014	0.2569	25000	125000
2	Spectrogram 1	1	0.419	0.4702	25000	125000
3	Spectrogram 1	1	0.7987	0.8542	25000	125000
4	Spectrogram 1	1	0.9267	0.9822	25000	125000
5	Spectrogram 1	1	1.1443	1.2339	25000	125000
6	Spectrogram 1	1	1.2553	1.379	25000	125000
7	Spectrogram 1	1	1.4046	1.443	25000	125000
8	Spectrogram 1	1	1.4899	1.5838	25000	125000
9	Spectrogram 1	1	1.6222	1.699	25000	125000
10	Spectrogram 1	1	1.7203	1.827	25000	125000
11	Spectrogram 1	1	1.8483	1.9763	25000	125000
