Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3593	0.547	25000	125000
2	Spectrogram 1	1	0.5598	0.7305	25000	125000
3	Spectrogram 1	1	0.7433	0.9097	25000	125000
4	Spectrogram 1	1	0.931	1.0547	25000	125000
5	Spectrogram 1	1	1.0803	1.1657	25000	125000
6	Spectrogram 1	1	1.2041	1.3833	25000	125000
7	Spectrogram 1	1	1.4046	1.5582	25000	125000
8	Spectrogram 1	1	1.5753	1.6691	25000	125000
9	Spectrogram 1	1	1.6905	1.827	25000	125000
10	Spectrogram 1	1	1.8441	1.9635	25000	125000
