Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0691	25000	125000
2	Spectrogram 1	1	0.5854	0.6281	25000	125000
3	Spectrogram 1	1	0.6835	0.7305	25000	125000
4	Spectrogram 1	1	0.7774	0.8286	25000	125000
5	Spectrogram 1	1	0.8755	0.9182	25000	125000
6	Spectrogram 1	1	0.9651	1.0633	25000	125000
7	Spectrogram 1	1	1.1017	1.1699	25000	125000
8	Spectrogram 1	1	1.2083	1.2638	25000	125000
9	Spectrogram 1	1	1.2894	1.3534	25000	125000
10	Spectrogram 1	1	1.3961	1.4473	25000	125000
11	Spectrogram 1	1	1.5027	1.5454	25000	125000
12	Spectrogram 1	1	1.5881	1.6478	25000	125000
13	Spectrogram 1	1	1.6862	1.7502	25000	125000
14	Spectrogram 1	1	1.7929	1.8483	25000	125000
