Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3678	0.4617	25000	125000
2	Spectrogram 1	1	0.4873	0.5598	25000	125000
3	Spectrogram 1	1	0.6153	0.675	25000	125000
4	Spectrogram 1	1	0.7219	0.7859	25000	125000
5	Spectrogram 1	1	0.8115	0.9566	25000	125000
6	Spectrogram 1	1	0.9651	1.0505	25000	125000
7	Spectrogram 1	1	1.0761	1.1657	25000	125000
8	Spectrogram 1	1	1.1827	1.443	25000	125000
9	Spectrogram 1	1	1.4686	1.635	25000	125000
10	Spectrogram 1	1	1.6478	1.7929	25000	125000
11	Spectrogram 1	1	1.8099	1.8995	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
