Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.1033	0.291	25000	125000
3	Spectrogram 1	1	0.3294	0.5342	25000	125000
4	Spectrogram 1	1	0.5683	0.7817	25000	125000
5	Spectrogram 1	1	0.8286	1.0761	25000	125000
6	Spectrogram 1	1	1.123	1.3321	25000	125000
7	Spectrogram 1	1	1.3833	1.6435	25000	125000
8	Spectrogram 1	1	1.6905	1.7374	25000	125000
9	Spectrogram 1	1	1.7459	1.8739	25000	125000
10	Spectrogram 1	1	1.8995	1.9763	25000	125000
