Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0734	0.1374	25000	125000
2	Spectrogram 1	1	0.2867	0.5513	25000	125000
3	Spectrogram 1	1	0.5982	0.7859	25000	125000
4	Spectrogram 1	1	0.8201	0.9865	25000	125000
5	Spectrogram 1	1	1.0078	1.1059	25000	125000
6	Spectrogram 1	1	1.1273	1.2851	25000	125000
7	Spectrogram 1	1	1.315	1.507	25000	125000
8	Spectrogram 1	1	1.5411	1.6478	25000	125000
9	Spectrogram 1	1	1.6862	1.8867	25000	125000
10	Spectrogram 1	1	1.9251	1.9763	25000	125000
