Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3635	0.4958	25000	125000
2	Spectrogram 1	1	0.5214	0.6366	25000	125000
3	Spectrogram 1	1	0.6665	0.7475	25000	125000
4	Spectrogram 1	1	0.7902	0.9225	25000	125000
5	Spectrogram 1	1	0.9523	1.0974	25000	125000
6	Spectrogram 1	1	1.1401	1.1998	25000	125000
7	Spectrogram 1	1	1.4473	1.507	25000	125000
8	Spectrogram 1	1	1.5625	1.6435	25000	125000
9	Spectrogram 1	1	1.6905	1.7502	25000	125000
10	Spectrogram 1	1	1.8057	1.8697	25000	125000
