Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1246	25000	125000
2	Spectrogram 1	1	0.1545	0.227	25000	125000
3	Spectrogram 1	1	0.2739	0.4147	25000	125000
4	Spectrogram 1	1	0.4531	0.5598	25000	125000
5	Spectrogram 1	1	0.5811	0.8627	25000	125000
6	Spectrogram 1	1	0.8926	1.0462	25000	125000
7	Spectrogram 1	1	1.0761	1.1486	25000	125000
8	Spectrogram 1	1	1.4387	1.4857	25000	125000
9	Spectrogram 1	1	1.6563	1.7886	25000	125000
10	Spectrogram 1	1	1.8355	1.9465	25000	125000
