Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0691	0.1289	25000	125000
3	Spectrogram 1	1	0.1673	0.2142	25000	125000
4	Spectrogram 1	1	0.2739	0.3678	25000	125000
5	Spectrogram 1	1	0.4062	0.4787	25000	125000
6	Spectrogram 1	1	0.5043	0.6665	25000	125000
7	Spectrogram 1	1	0.7049	0.9225	25000	125000
8	Spectrogram 1	1	0.9779	1.0718	25000	125000
9	Spectrogram 1	1	1.1273	1.3022	25000	125000
10	Spectrogram 1	1	1.3534	1.5667	25000	125000
11	Spectrogram 1	1	1.6179	1.7971	25000	125000
12	Spectrogram 1	1	1.8185	1.9465	25000	125000
13	Spectrogram 1	1	1.9593	1.9763	25000	125000
