Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2441	25000	125000
2	Spectrogram 1	1	0.3038	0.4958	25000	125000
3	Spectrogram 1	1	0.5342	0.675	25000	125000
4	Spectrogram 1	1	0.7134	0.8713	25000	125000
5	Spectrogram 1	1	0.9139	0.9822	25000	125000
6	Spectrogram 1	1	1.0291	1.1657	25000	125000
7	Spectrogram 1	1	1.1998	1.315	25000	125000
8	Spectrogram 1	1	1.3449	1.4131	25000	125000
9	Spectrogram 1	1	1.4473	1.5283	25000	125000
10	Spectrogram 1	1	1.5582	1.6137	25000	125000
11	Spectrogram 1	1	1.6478	1.7417	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
