Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1161	0.1587	25000	125000
3	Spectrogram 1	1	0.2099	0.2697	25000	125000
4	Spectrogram 1	1	0.3123	0.419	25000	125000
5	Spectrogram 1	1	0.4318	0.547	25000	125000
6	Spectrogram 1	1	0.5769	0.7134	25000	125000
7	Spectrogram 1	1	0.7475	0.8073	25000	125000
8	Spectrogram 1	1	0.9609	1.0291	25000	125000
9	Spectrogram 1	1	1.0761	1.1273	25000	125000
10	Spectrogram 1	1	1.1827	1.2382	25000	125000
11	Spectrogram 1	1	1.2851	1.3363	25000	125000
12	Spectrogram 1	1	1.4985	1.5539	25000	125000
13	Spectrogram 1	1	1.6094	1.6606	25000	125000
14	Spectrogram 1	1	1.7161	1.7886	25000	125000
15	Spectrogram 1	1	1.8355	1.8995	25000	125000
16	Spectrogram 1	1	1.9593	1.9763	25000	125000
