Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2483	0.355	25000	125000
2	Spectrogram 1	1	0.3806	0.4489	25000	125000
3	Spectrogram 1	1	0.483	0.5342	25000	125000
4	Spectrogram 1	1	0.6793	0.8201	25000	125000
5	Spectrogram 1	1	0.8627	1.0035	25000	125000
6	Spectrogram 1	1	1.0334	1.1486	25000	125000
7	Spectrogram 1	1	1.1699	1.2297	25000	125000
8	Spectrogram 1	1	1.2638	1.3747	25000	125000
9	Spectrogram 1	1	1.4046	1.5113	25000	125000
10	Spectrogram 1	1	1.7331	1.8995	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
