Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.099	25000	125000
2	Spectrogram 1	1	0.1417	0.2057	25000	125000
3	Spectrogram 1	1	0.2569	0.4873	25000	125000
4	Spectrogram 1	1	0.5129	0.7219	25000	125000
5	Spectrogram 1	1	0.7561	0.9097	25000	125000
6	Spectrogram 1	1	0.9481	1.1017	25000	125000
7	Spectrogram 1	1	1.1358	1.1913	25000	125000
8	Spectrogram 1	1	1.2425	1.4089	25000	125000
9	Spectrogram 1	1	1.4473	1.6137	25000	125000
10	Spectrogram 1	1	1.6521	1.7673	25000	125000
11	Spectrogram 1	1	1.8099	1.9593	25000	125000
