Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1246	25000	125000
2	Spectrogram 1	1	0.163	0.3507	25000	125000
3	Spectrogram 1	1	0.3891	0.5001	25000	125000
4	Spectrogram 1	1	0.5385	0.6366	25000	125000
5	Spectrogram 1	1	0.7731	0.8627	25000	125000
6	Spectrogram 1	1	0.9907	1.1358	25000	125000
7	Spectrogram 1	1	1.1529	1.2339	25000	125000
8	Spectrogram 1	1	1.2851	1.3875	25000	125000
9	Spectrogram 1	1	1.4174	1.6094	25000	125000
10	Spectrogram 1	1	1.6478	1.8526	25000	125000
11	Spectrogram 1	1	1.8995	1.9763	25000	125000
