Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2825	0.4147	25000	125000
2	Spectrogram 1	1	0.4702	0.6707	25000	125000
3	Spectrogram 1	1	0.7305	0.9225	25000	125000
4	Spectrogram 1	1	0.9779	1.1571	25000	125000
5	Spectrogram 1	1	1.2041	1.2766	25000	125000
6	Spectrogram 1	1	1.2894	1.3491	25000	125000
7	Spectrogram 1	1	1.3918	1.4686	25000	125000
8	Spectrogram 1	1	1.5198	1.6179	25000	125000
9	Spectrogram 1	1	1.6862	1.7843	25000	125000
10	Spectrogram 1	1	1.8142	1.9465	25000	125000
