Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0819	0.2441	25000	125000
3	Spectrogram 1	1	0.2782	0.483	25000	125000
4	Spectrogram 1	1	0.5171	0.6878	25000	125000
5	Spectrogram 1	1	0.7219	0.8201	25000	125000
6	Spectrogram 1	1	0.8371	0.9993	25000	125000
7	Spectrogram 1	1	1.0249	1.1785	25000	125000
8	Spectrogram 1	1	1.2041	1.2553	25000	125000
9	Spectrogram 1	1	1.2681	1.3662	25000	125000
10	Spectrogram 1	1	1.4899	1.6649	25000	125000
11	Spectrogram 1	1	1.7886	1.9166	25000	125000
12	Spectrogram 1	1	1.9422	1.9763	25000	125000
