Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0777	0.1502	25000	125000
3	Spectrogram 1	1	0.1758	0.3166	25000	125000
4	Spectrogram 1	1	0.3379	0.419	25000	125000
5	Spectrogram 1	1	0.4489	0.5811	25000	125000
6	Spectrogram 1	1	0.6067	0.7091	25000	125000
7	Spectrogram 1	1	0.7305	0.8755	25000	125000
8	Spectrogram 1	1	0.9097	1.0377	25000	125000
9	Spectrogram 1	1	1.0931	1.2382	25000	125000
10	Spectrogram 1	1	1.2553	1.3193	25000	125000
11	Spectrogram 1	1	1.4558	1.4942	25000	125000
12	Spectrogram 1	1	1.5667	1.6435	25000	125000
13	Spectrogram 1	1	1.6649	1.763	25000	125000
14	Spectrogram 1	1	1.7758	1.9507	25000	125000
15	Spectrogram 1	1	1.9678	1.9763	25000	125000
