Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0862	25000	125000
2	Spectrogram 1	1	0.1161	0.2227	25000	125000
3	Spectrogram 1	1	0.2313	0.355	25000	125000
4	Spectrogram 1	1	0.3763	0.4787	25000	125000
5	Spectrogram 1	1	0.5043	0.5683	25000	125000
6	Spectrogram 1	1	0.6025	0.6835	25000	125000
7	Spectrogram 1	1	0.7262	0.8073	25000	125000
8	Spectrogram 1	1	0.8414	0.9694	25000	125000
9	Spectrogram 1	1	0.995	1.0505	25000	125000
10	Spectrogram 1	1	1.0846	1.1273	25000	125000
11	Spectrogram 1	1	1.1657	1.2126	25000	125000
12	Spectrogram 1	1	1.2297	1.3193	25000	125000
13	Spectrogram 1	1	1.3491	1.4046	25000	125000
14	Spectrogram 1	1	1.4473	1.4985	25000	125000
15	Spectrogram 1	1	1.5369	1.5923	25000	125000
16	Spectrogram 1	1	1.635	1.6905	25000	125000
17	Spectrogram 1	1	1.9038	1.955	25000	125000
