Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1886	25000	125000
2	Spectrogram 1	1	0.227	0.3294	25000	125000
3	Spectrogram 1	1	0.3849	0.5769	25000	125000
4	Spectrogram 1	1	0.6025	0.7945	25000	125000
5	Spectrogram 1	1	0.8243	1.059	25000	125000
6	Spectrogram 1	1	1.1017	1.2894	25000	125000
7	Spectrogram 1	1	1.3491	1.4131	25000	125000
8	Spectrogram 1	1	1.4857	1.6094	25000	125000
9	Spectrogram 1	1	1.6521	1.7502	25000	125000
10	Spectrogram 1	1	1.7758	1.9294	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
