Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0478	0.1417	25000	125000
3	Spectrogram 1	1	0.1587	0.3038	25000	125000
4	Spectrogram 1	1	0.3294	0.4403	25000	125000
5	Spectrogram 1	1	0.4702	0.5811	25000	125000
6	Spectrogram 1	1	0.6025	0.7347	25000	125000
7	Spectrogram 1	1	0.7518	0.8158	25000	125000
8	Spectrogram 1	1	0.8499	0.931	25000	125000
9	Spectrogram 1	1	0.9481	1.0249	25000	125000
10	Spectrogram 1	1	1.0675	1.123	25000	125000
11	Spectrogram 1	1	1.1742	1.2254	25000	125000
12	Spectrogram 1	1	1.2766	1.3321	25000	125000
13	Spectrogram 1	1	1.5411	1.5881	25000	125000
14	Spectrogram 1	1	1.7331	1.7971	25000	125000
15	Spectrogram 1	1	1.9294	1.9763	25000	125000
