Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2185	25000	125000
2	Spectrogram 1	1	0.227	0.3593	25000	125000
3	Spectrogram 1	1	0.3678	0.5171	25000	125000
4	Spectrogram 1	1	0.5342	0.7347	25000	125000
5	Spectrogram 1	1	0.7561	0.8969	25000	125000
6	Spectrogram 1	1	0.9097	1.0803	25000	125000
7	Spectrogram 1	1	1.1059	1.2723	25000	125000
8	Spectrogram 1	1	1.2851	1.3833	25000	125000
9	Spectrogram 1	1	1.4131	1.6222	25000	125000
10	Spectrogram 1	1	1.6435	1.8355	25000	125000
11	Spectrogram 1	1	1.8441	1.9763	25000	125000
