Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.2185	25000	125000
2	Spectrogram 1	1	0.2483	0.3891	25000	125000
3	Spectrogram 1	1	0.4318	0.5214	25000	125000
4	Spectrogram 1	1	0.5513	0.6323	25000	125000
5	Spectrogram 1	1	0.6963	0.8329	25000	125000
6	Spectrogram 1	1	0.8627	0.9865	25000	125000
7	Spectrogram 1	1	1.2766	1.3449	25000	125000
8	Spectrogram 1	1	1.3961	1.4771	25000	125000
9	Spectrogram 1	1	1.5241	1.6691	25000	125000
10	Spectrogram 1	1	1.7075	1.8867	25000	125000
