Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.1075	25000	125000
2	Spectrogram 1	1	0.1246	0.291	25000	125000
3	Spectrogram 1	1	0.2995	0.4318	25000	125000
4	Spectrogram 1	1	0.4446	0.7177	25000	125000
5	Spectrogram 1	1	0.7347	0.7902	25000	125000
6	Spectrogram 1	1	0.8414	0.9609	25000	125000
7	Spectrogram 1	1	0.9907	1.1998	25000	125000
8	Spectrogram 1	1	1.2382	1.4174	25000	125000
9	Spectrogram 1	1	1.4473	1.5326	25000	125000
10	Spectrogram 1	1	1.5753	1.6606	25000	125000
11	Spectrogram 1	1	1.699	1.7587	25000	125000
12	Spectrogram 1	1	1.7886	1.9635	25000	125000
