Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1075	0.1502	25000	125000
2	Spectrogram 1	1	0.1971	0.2398	25000	125000
3	Spectrogram 1	1	0.2867	0.3337	25000	125000
4	Spectrogram 1	1	0.3934	0.4702	25000	125000
5	Spectrogram 1	1	0.5043	0.5555	25000	125000
6	Spectrogram 1	1	0.6067	0.6622	25000	125000
7	Spectrogram 1	1	0.7049	0.7518	25000	125000
8	Spectrogram 1	1	0.7987	0.8755	25000	125000
9	Spectrogram 1	1	0.9097	0.995	25000	125000
10	Spectrogram 1	1	1.0291	1.0931	25000	125000
11	Spectrogram 1	1	1.1273	1.2553	25000	125000
12	Spectrogram 1	1	1.2894	1.4089	25000	125000
13	Spectrogram 1	1	1.4387	1.5155	25000	125000
14	Spectrogram 1	1	1.5497	1.6009	25000	125000
15	Spectrogram 1	1	1.6435	1.699	25000	125000
16	Spectrogram 1	1	1.7545	1.8142	25000	125000
17	Spectrogram 1	1	1.8526	1.9123	25000	125000
18	Spectrogram 1	1	1.9635	1.9763	25000	125000
