Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1673	25000	125000
2	Spectrogram 1	1	0.2057	0.3251	25000	125000
3	Spectrogram 1	1	0.3678	0.5513	25000	125000
4	Spectrogram 1	1	0.5982	0.7305	25000	125000
5	Spectrogram 1	1	0.7603	0.8201	25000	125000
6	Spectrogram 1	1	0.8585	1.0377	25000	125000
7	Spectrogram 1	1	1.0718	1.2766	25000	125000
8	Spectrogram 1	1	1.3193	1.5795	25000	125000
9	Spectrogram 1	1	1.6478	1.8227	25000	125000
10	Spectrogram 1	1	1.8569	1.9379	25000	125000
11	Spectrogram 1	1	1.9635	1.9763	25000	125000
