Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1033	25000	125000
2	Spectrogram 1	1	0.1246	0.1843	25000	125000
3	Spectrogram 1	1	0.2142	0.3635	25000	125000
4	Spectrogram 1	1	0.3977	0.5342	25000	125000
5	Spectrogram 1	1	0.5555	0.6665	25000	125000
6	Spectrogram 1	1	0.7006	0.7646	25000	125000
7	Spectrogram 1	1	0.9054	0.995	25000	125000
8	Spectrogram 1	1	1.1059	1.2809	25000	125000
9	Spectrogram 1	1	1.2979	1.4771	25000	125000
10	Spectrogram 1	1	1.6265	1.6819	25000	125000
