Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.2441	0.4019	25000	125000
3	Spectrogram 1	1	0.4531	0.5939	25000	125000
4	Spectrogram 1	1	0.6323	0.7347	25000	125000
5	Spectrogram 1	1	0.7689	1.0206	25000	125000
6	Spectrogram 1	1	1.0547	1.1358	25000	125000
7	Spectrogram 1	1	1.1529	1.3235	25000	125000
8	Spectrogram 1	1	1.3662	1.4558	25000	125000
9	Spectrogram 1	1	1.4814	1.5966	25000	125000
10	Spectrogram 1	1	1.6222	1.8014	25000	125000
11	Spectrogram 1	1	1.8398	1.9721	25000	125000
