Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1374	0.2355	25000	125000
3	Spectrogram 1	1	0.3806	0.4873	25000	125000
4	Spectrogram 1	1	1.0163	1.059	25000	125000
5	Spectrogram 1	1	1.1145	1.187	25000	125000
6	Spectrogram 1	1	1.2339	1.3278	25000	125000
7	Spectrogram 1	1	1.3747	1.4686	25000	125000
8	Spectrogram 1	1	1.5539	1.6009	25000	125000
9	Spectrogram 1	1	1.6777	1.7673	25000	125000
10	Spectrogram 1	1	1.8313	1.9038	25000	125000
