Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1075	25000	125000
2	Spectrogram 1	1	0.1502	0.2654	25000	125000
3	Spectrogram 1	1	0.2825	0.3593	25000	125000
4	Spectrogram 1	1	0.3977	0.5427	25000	125000
5	Spectrogram 1	1	0.5555	0.6921	25000	125000
6	Spectrogram 1	1	0.7177	0.8926	25000	125000
7	Spectrogram 1	1	0.931	1.0121	25000	125000
8	Spectrogram 1	1	1.0334	1.1913	25000	125000
9	Spectrogram 1	1	1.2169	1.2894	25000	125000
10	Spectrogram 1	1	1.3406	1.4857	25000	125000
11	Spectrogram 1	1	1.5113	1.6563	25000	125000
12	Spectrogram 1	1	1.7203	1.8441	25000	125000
