Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0691	0.1758	25000	125000
3	Spectrogram 1	1	0.2611	0.4019	25000	125000
4	Spectrogram 1	1	0.4574	0.5811	25000	125000
5	Spectrogram 1	1	0.6238	0.7049	25000	125000
6	Spectrogram 1	1	0.7475	0.8841	25000	125000
7	Spectrogram 1	1	0.9267	0.9993	25000	125000
8	Spectrogram 1	1	1.0462	1.1315	25000	125000
9	Spectrogram 1	1	1.3065	1.4558	25000	125000
10	Spectrogram 1	1	1.4942	1.635	25000	125000
11	Spectrogram 1	1	1.6734	1.7587	25000	125000
12	Spectrogram 1	1	1.7801	1.8697	25000	125000
13	Spectrogram 1	1	1.891	1.9763	25000	125000
