Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.2057	0.2569	25000	125000
3	Spectrogram 1	1	0.5299	0.5854	25000	125000
4	Spectrogram 1	1	0.6366	0.739	25000	125000
5	Spectrogram 1	1	0.7817	0.931	25000	125000
6	Spectrogram 1	1	0.9694	1.0505	25000	125000
7	Spectrogram 1	1	1.0889	1.1657	25000	125000
8	Spectrogram 1	1	1.2211	1.2979	25000	125000
9	Spectrogram 1	1	1.379	1.507	25000	125000
10	Spectrogram 1	1	1.5838	1.6777	25000	125000
