Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1075	0.2526	25000	125000
3	Spectrogram 1	1	0.2697	0.419	25000	125000
4	Spectrogram 1	1	0.4574	0.5982	25000	125000
5	Spectrogram 1	1	0.6153	0.7219	25000	125000
6	Spectrogram 1	1	0.739	0.8371	25000	125000
7	Spectrogram 1	1	0.8499	0.9779	25000	125000
8	Spectrogram 1	1	0.9907	1.0377	25000	125000
9	Spectrogram 1	1	1.0675	1.1273	25000	125000
10	Spectrogram 1	1	1.251	1.3065	25000	125000
11	Spectrogram 1	1	1.3577	1.3961	25000	125000
