Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0819	25000	125000
2	Spectrogram 1	1	0.2313	0.2739	25000	125000
3	Spectrogram 1	1	0.7177	0.7561	25000	125000
4	Spectrogram 1	1	0.8969	0.9694	25000	125000
5	Spectrogram 1	1	1.0035	1.059	25000	125000
6	Spectrogram 1	1	1.0974	1.1443	25000	125000
7	Spectrogram 1	1	1.187	1.251	25000	125000
8	Spectrogram 1	1	1.3705	1.4174	25000	125000
9	Spectrogram 1	1	1.4771	1.5667	25000	125000
10	Spectrogram 1	1	1.6009	1.635	25000	125000
11	Spectrogram 1	1	1.699	1.7886	25000	125000
