Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1331	0.3166	25000	125000
3	Spectrogram 1	1	0.3379	0.4574	25000	125000
4	Spectrogram 1	1	0.4702	0.7305	25000	125000
5	Spectrogram 1	1	0.7518	0.9182	25000	125000
6	Spectrogram 1	1	0.9481	1.1913	25000	125000
7	Spectrogram 1	1	1.2254	1.3918	25000	125000
8	Spectrogram 1	1	1.4217	1.507	25000	125000
9	Spectrogram 1	1	1.5241	1.6137	25000	125000
10	Spectrogram 1	1	1.6435	1.7417	25000	125000
11	Spectrogram 1	1	1.7587	1.8313	25000	125000
12	Spectrogram 1	1	1.8441	1.9763	25000	125000
