Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0947	0.1459	25000	125000
3	Spectrogram 1	1	0.1971	0.2483	25000	125000
4	Spectrogram 1	1	0.3038	0.355	25000	125000
5	Spectrogram 1	1	0.4147	0.5043	25000	125000
6	Spectrogram 1	1	0.5385	0.6153	25000	125000
7	Spectrogram 1	1	0.6451	0.7347	25000	125000
8	Spectrogram 1	1	0.7689	0.8457	25000	125000
9	Spectrogram 1	1	0.867	0.9438	25000	125000
10	Spectrogram 1	1	0.995	1.0547	25000	125000
11	Spectrogram 1	1	1.0931	1.2254	25000	125000
12	Spectrogram 1	1	1.251	1.3577	25000	125000
13	Spectrogram 1	1	1.3833	1.4899	25000	125000
14	Spectrogram 1	1	1.5198	1.6521	25000	125000
15	Spectrogram 1	1	1.6819	1.7929	25000	125000
16	Spectrogram 1	1	1.8227	1.9593	25000	125000
