Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1203	0.2569	25000	125000
3	Spectrogram 1	1	0.2825	0.355	25000	125000
4	Spectrogram 1	1	0.3849	0.5171	25000	125000
5	Spectrogram 1	1	0.5427	0.7091	25000	125000
6	Spectrogram 1	1	0.7646	0.8883	25000	125000
7	Spectrogram 1	1	0.9225	0.995	25000	125000
8	Spectrogram 1	1	1.0505	1.1315	25000	125000
9	Spectrogram 1	1	1.2894	1.4131	25000	125000
10	Spectrogram 1	1	1.5326	1.7033	25000	125000
11	Spectrogram 1	1	1.7289	1.7886	25000	125000
12	Spectrogram 1	1	1.8142	1.8654	25000	125000
13	Spectrogram 1	1	1.8995	1.955	25000	125000
