Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1203	0.3721	25000	125000
2	Spectrogram 1	1	0.4275	0.5854	25000	125000
3	Spectrogram 1	1	0.6153	0.6835	25000	125000
4	Spectrogram 1	1	0.7262	0.7902	25000	125000
5	Spectrogram 1	1	0.8329	0.8798	25000	125000
6	Spectrogram 1	1	0.9267	0.9907	25000	125000
7	Spectrogram 1	1	1.0377	1.0718	25000	125000
8	Spectrogram 1	1	1.2425	1.3449	25000	125000
9	Spectrogram 1	1	1.4046	1.4942	25000	125000
10	Spectrogram 1	1	1.5198	1.5795	25000	125000
11	Spectrogram 1	1	1.6222	1.6819	25000	125000
12	Spectrogram 1	1	1.7289	1.7801	25000	125000
13	Spectrogram 1	1	1.8441	1.9123	25000	125000
14	Spectrogram 1	1	1.9635	1.9763	25000	125000
