Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0734	0.2398	25000	125000
3	Spectrogram 1	1	0.2654	0.4318	25000	125000
4	Spectrogram 1	1	0.4617	0.6195	25000	125000
5	Spectrogram 1	1	0.6451	0.8201	25000	125000
6	Spectrogram 1	1	0.8414	0.9907	25000	125000
7	Spectrogram 1	1	1.0291	1.1315	25000	125000
8	Spectrogram 1	1	1.2937	1.379	25000	125000
9	Spectrogram 1	1	1.443	1.5027	25000	125000
10	Spectrogram 1	1	1.7033	1.7417	25000	125000
11	Spectrogram 1	1	1.8057	1.8995	25000	125000
12	Spectrogram 1	1	1.9507	1.9763	25000	125000
