Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2142	25000	125000
2	Spectrogram 1	1	0.2313	0.3507	25000	125000
3	Spectrogram 1	1	0.4147	0.6238	25000	125000
4	Spectrogram 1	1	0.6579	0.7347	25000	125000
5	Spectrogram 1	1	0.7731	0.9779	25000	125000
6	Spectrogram 1	1	1.0121	1.0761	25000	125000
7	Spectrogram 1	1	1.1699	1.3747	25000	125000
8	Spectrogram 1	1	1.4302	1.4814	25000	125000
9	Spectrogram 1	1	1.4899	1.6649	25000	125000
10	Spectrogram 1	1	1.6905	1.8995	25000	125000
