Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0819	0.2142	25000	125000
3	Spectrogram 1	1	0.3806	0.4531	25000	125000
4	Spectrogram 1	1	0.547	0.6195	25000	125000
5	Spectrogram 1	1	0.7177	0.8627	25000	125000
6	Spectrogram 1	1	0.9139	1.0377	25000	125000
7	Spectrogram 1	1	1.0803	1.2126	25000	125000
8	Spectrogram 1	1	1.2425	1.3406	25000	125000
9	Spectrogram 1	1	1.4217	1.5667	25000	125000
10	Spectrogram 1	1	1.7246	1.8014	25000	125000
11	Spectrogram 1	1	1.8526	1.9251	25000	125000
