Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1331	0.1843	25000	125000
3	Spectrogram 1	1	0.2355	0.2782	25000	125000
4	Spectrogram 1	1	0.3635	0.4147	25000	125000
5	Spectrogram 1	1	0.4745	0.5257	25000	125000
6	Spectrogram 1	1	0.5811	0.6622	25000	125000
7	Spectrogram 1	1	0.7049	0.7475	25000	125000
8	Spectrogram 1	1	0.8201	0.8755	25000	125000
9	Spectrogram 1	1	1.0419	1.1017	25000	125000
10	Spectrogram 1	1	1.1614	1.2211	25000	125000
11	Spectrogram 1	1	1.3065	1.3534	25000	125000
12	Spectrogram 1	1	1.4259	1.5667	25000	125000
13	Spectrogram 1	1	1.6222	1.6734	25000	125000
14	Spectrogram 1	1	1.7246	1.9081	25000	125000
15	Spectrogram 1	1	1.9678	1.9763	25000	125000
