Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0734	0.1673	25000	125000
2	Spectrogram 1	1	0.2099	0.3721	25000	125000
3	Spectrogram 1	1	0.3977	0.5555	25000	125000
4	Spectrogram 1	1	0.611	0.7347	25000	125000
5	Spectrogram 1	1	0.8969	1.0249	25000	125000
6	Spectrogram 1	1	1.0505	1.2339	25000	125000
7	Spectrogram 1	1	1.2681	1.443	25000	125000
8	Spectrogram 1	1	1.4771	1.6222	25000	125000
9	Spectrogram 1	1	1.6478	1.7331	25000	125000
10	Spectrogram 1	1	1.763	1.9038	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
