Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1715	25000	125000
2	Spectrogram 1	1	0.1886	0.2355	25000	125000
3	Spectrogram 1	1	0.2654	0.3806	25000	125000
4	Spectrogram 1	1	0.3891	0.4787	25000	125000
5	Spectrogram 1	1	0.4958	0.5854	25000	125000
6	Spectrogram 1	1	0.6067	0.7177	25000	125000
7	Spectrogram 1	1	0.7305	0.7987	25000	125000
8	Spectrogram 1	1	0.8243	0.9737	25000	125000
9	Spectrogram 1	1	0.9993	1.1571	25000	125000
10	Spectrogram 1	1	1.1742	1.3449	25000	125000
11	Spectrogram 1	1	1.379	1.5369	25000	125000
12	Spectrogram 1	1	1.5667	1.635	25000	125000
13	Spectrogram 1	1	1.6649	1.8014	25000	125000
14	Spectrogram 1	1	1.8142	1.9507	25000	125000
15	Spectrogram 1	1	1.9635	1.9763	25000	125000
