Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.2099	25000	125000
2	Spectrogram 1	1	0.2739	0.4275	25000	125000
3	Spectrogram 1	1	0.4574	0.611	25000	125000
4	Spectrogram 1	1	0.6921	0.8969	25000	125000
5	Spectrogram 1	1	0.9097	1.0675	25000	125000
6	Spectrogram 1	1	1.0889	1.2723	25000	125000
7	Spectrogram 1	1	1.3107	1.4686	25000	125000
8	Spectrogram 1	1	1.4899	1.6478	25000	125000
9	Spectrogram 1	1	1.6819	1.8483	25000	125000
10	Spectrogram 1	1	1.8782	1.9635	25000	125000
