Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.0819	0.2099	25000	125000
3	Spectrogram 1	1	0.227	0.3507	25000	125000
4	Spectrogram 1	1	0.3763	0.4403	25000	125000
5	Spectrogram 1	1	0.4531	0.5385	25000	125000
6	Spectrogram 1	1	0.5555	0.6153	25000	125000
7	Spectrogram 1	1	0.6323	0.7262	25000	125000
8	Spectrogram 1	1	0.739	0.8158	25000	125000
9	Spectrogram 1	1	0.8414	0.8926	25000	125000
10	Spectrogram 1	1	0.931	0.9822	25000	125000
11	Spectrogram 1	1	1.0419	1.1102	25000	125000
12	Spectrogram 1	1	1.1273	1.1785	25000	125000
13	Spectrogram 1	1	1.2083	1.3534	25000	125000
14	Spectrogram 1	1	1.379	1.4259	25000	125000
15	Spectrogram 1	1	1.4643	1.571	25000	125000
16	Spectrogram 1	1	1.6691	1.7417	25000	125000
17	Spectrogram 1	1	1.7886	1.8739	25000	125000
18	Spectrogram 1	1	1.891	1.9763	25000	125000
