Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.2355	25000	125000
2	Spectrogram 1	1	0.2611	0.355	25000	125000
3	Spectrogram 1	1	0.3891	0.5939	25000	125000
4	Spectrogram 1	1	0.6067	0.8158	25000	125000
5	Spectrogram 1	1	0.8414	1.0121	25000	125000
6	Spectrogram 1	1	1.0377	1.2169	25000	125000
7	Spectrogram 1	1	1.251	1.4174	25000	125000
8	Spectrogram 1	1	1.4515	1.6819	25000	125000
9	Spectrogram 1	1	1.7161	1.8014	25000	125000
10	Spectrogram 1	1	1.8313	1.9721	25000	125000
