Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.2313	25000	125000
2	Spectrogram 1	1	0.2995	0.4318	25000	125000
3	Spectrogram 1	1	0.483	0.6323	25000	125000
4	Spectrogram 1	1	0.6793	0.8457	25000	125000
5	Spectrogram 1	1	1.0206	1.1614	25000	125000
6	Spectrogram 1	1	1.2041	1.3449	25000	125000
7	Spectrogram 1	1	1.3875	1.5155	25000	125000
8	Spectrogram 1	1	1.5923	1.6947	25000	125000
9	Spectrogram 1	1	1.7673	1.8953	25000	125000
10	Spectrogram 1	1	1.955	1.9763	25000	125000
