Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1203	0.2398	25000	125000
3	Spectrogram 1	1	0.4361	0.5598	25000	125000
4	Spectrogram 1	1	0.6195	0.7774	25000	125000
5	Spectrogram 1	1	0.8329	0.9054	25000	125000
6	Spectrogram 1	1	0.9822	1.0547	25000	125000
7	Spectrogram 1	1	1.1102	1.2467	25000	125000
8	Spectrogram 1	1	1.2851	1.3747	25000	125000
9	Spectrogram 1	1	1.4259	1.4814	25000	125000
10	Spectrogram 1	1	1.5454	1.6051	25000	125000
11	Spectrogram 1	1	1.6947	1.7715	25000	125000
12	Spectrogram 1	1	1.8483	1.9081	25000	125000
