Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.2014	25000	125000
2	Spectrogram 1	1	0.2483	0.3422	25000	125000
3	Spectrogram 1	1	0.3593	0.4233	25000	125000
4	Spectrogram 1	1	0.4745	0.5939	25000	125000
5	Spectrogram 1	1	0.611	0.6921	25000	125000
6	Spectrogram 1	1	0.7305	0.8798	25000	125000
7	Spectrogram 1	1	0.9097	0.9694	25000	125000
8	Spectrogram 1	1	1.0121	1.1059	25000	125000
9	Spectrogram 1	1	1.1657	1.2169	25000	125000
10	Spectrogram 1	1	1.2595	1.3534	25000	125000
11	Spectrogram 1	1	1.3705	1.4259	25000	125000
12	Spectrogram 1	1	1.4643	1.5155	25000	125000
13	Spectrogram 1	1	1.5497	1.6051	25000	125000
14	Spectrogram 1	1	1.6478	1.6862	25000	125000
15	Spectrogram 1	1	1.7417	1.7801	25000	125000
16	Spectrogram 1	1	1.827	1.9294	25000	125000
17	Spectrogram 1	1	1.9507	1.9763	25000	125000
