Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1075	25000	125000
2	Spectrogram 1	1	0.2654	0.3678	25000	125000
3	Spectrogram 1	1	0.3934	0.4574	25000	125000
4	Spectrogram 1	1	0.6835	0.7646	25000	125000
5	Spectrogram 1	1	0.7902	0.8713	25000	125000
6	Spectrogram 1	1	0.9054	0.9609	25000	125000
7	Spectrogram 1	1	1.0121	1.059	25000	125000
8	Spectrogram 1	1	1.1187	1.1998	25000	125000
9	Spectrogram 1	1	1.2382	1.379	25000	125000
10	Spectrogram 1	1	1.4046	1.4899	25000	125000
11	Spectrogram 1	1	1.5241	1.6691	25000	125000
12	Spectrogram 1	1	1.7033	1.7886	25000	125000
