Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.1033	25000	125000
2	Spectrogram 1	1	0.1545	0.3678	25000	125000
3	Spectrogram 1	1	0.3891	0.5385	25000	125000
4	Spectrogram 1	1	0.5641	0.7646	25000	125000
5	Spectrogram 1	1	0.7987	0.9822	25000	125000
6	Spectrogram 1	1	1.0163	1.1785	25000	125000
7	Spectrogram 1	1	1.2723	1.3961	25000	125000
8	Spectrogram 1	1	1.4601	1.5369	25000	125000
9	Spectrogram 1	1	1.5881	1.7289	25000	125000
10	Spectrogram 1	1	1.7587	1.9251	25000	125000
11	Spectrogram 1	1	1.9422	1.9763	25000	125000
