Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1246	0.1673	25000	125000
3	Spectrogram 1	1	0.1758	0.2398	25000	125000
4	Spectrogram 1	1	0.2825	0.3849	25000	125000
5	Spectrogram 1	1	0.5299	0.7603	25000	125000
6	Spectrogram 1	1	0.7902	1.059	25000	125000
7	Spectrogram 1	1	1.1017	1.2126	25000	125000
8	Spectrogram 1	1	1.3278	1.4729	25000	125000
9	Spectrogram 1	1	1.6009	1.6478	25000	125000
10	Spectrogram 1	1	1.699	1.7459	25000	125000
